id,theta,se,raw_sum,raw_z
285,0.7222984774876433,0.32775620344102047,30,0.5710815086214924
286,0.368579706623817,0.36030466999753147,31,0.6584270089516309
287,0.217523116303198,0.3110276851829738,26,0.22169950730093876
288,1.5483652934664327,0.33658745419249225,45,1.8812640135735688
289,0.629140978317937,0.33485922350997865,33,0.8331180096119077
291,0.21389702856274628,0.3087977149104889,25,0.13435400697080035
292,0.09869680297715962,0.38015772558221794,19,-0.38971899501003016
293,0.0985952142625412,0.3202075910102608,25,0.13435400697080035
294,-0.4438722054619932,0.3037638949407112,15,-0.7391009963305839
295,-1.489200955863149,0.3872464021911014,6,-1.5252104993018296
296,0.014030143597611464,0.3068768843037498,21,-0.21502799434975334
297,0.31424672783958085,0.3700174989941402,21,-0.21502799434975334
298,0.6107755114462682,0.2897318016158844,33,0.8331180096119077
299,0.23471998509571912,0.28783900931446105,26,0.22169950730093876
300,0.23555859968738888,0.38918492031296803,22,-0.1276824940196149
301,0.23471998509571912,0.28783900931446105,26,0.22169950730093876
302,0.6247023962350153,0.3334622014930775,32,0.7457725092817693
303,1.0217025038342298,0.35422546124343524,34,0.9204635099420462
305,-0.13060017594516798,0.32722799395572505,21,-0.21502799434975334
306,0.2481443539119868,0.28676140024719465,26,0.22169950730093876
307,0.44875134358912083,0.3142518861713382,24,0.04700850664066193
308,-1.1843638153300209,0.3479926288807282,8,-1.3505194986415527
309,-1.6871974707496178,0.40755978127725245,4,-1.6999014999621065
310,-1.073657183496455,0.3394711256801632,9,-1.2631739983114143
311,-1.144240323118044,0.40130297640387025,5,-1.612555999631968
313,-0.8376142433351447,0.32818419139078703,9,-1.2631739983114143
317,0.3226439048909526,0.3026641895410747,28,0.3963905079612156
318,-0.13535623935116936,0.3777567809953651,23,-0.040336993689476484
319,0.04913483793741829,0.3190548530067098,22,-0.1276824940196149
320,-0.9913778332274253,0.35613961546354944,8,-1.3505194986415527
321,0.41696966944275893,0.2862425119388574,28,0.3963905079612156
322,0.5786518135446592,0.2991788114580096,30,0.5710815086214924
323,-2.117066710148663,0.4755634102485364,4,-1.6999014999621065
324,-0.8099231663710202,0.32803355577076315,11,-1.0884829976511374
325,-0.26701292418743644,0.32712841176009216,18,-0.4770644953401686
326,0.4135715124753916,0.31152458924426935,29,0.48373600829135405
