id,theta15,se15,raw_sum15
431,-1.2787904480838703,0.4174925025910109,6
432,0.43608801300026845,0.3435398706616384,24
433,1.9058423675260368,0.4265666594713221,35
434,-0.19756212127712566,0.37006591979245707,15
435,1.370691272924582,0.3600999398592156,33
436,-0.4060914562179599,0.3801563459192085,13
438,1.2500291657052192,0.4148439206538768,30
439,-0.7866405966341908,0.3570438328098379,8
440,2.259036372504486e-5,0.33108778801918215,16
441,-0.7143377851921806,0.39086569035142654,13
442,-0.9551407919740319,0.3813155955714188,9
444,-0.46869880179582024,0.431624093957306,12
445,-0.7595515213498556,0.37307241936969304,8
446,-1.402782797989558,0.4314336686448857,3
447,0.9713192405183357,0.3236937027272535,29
448,2.178322981677627,0.42999983933660824,40
449,-0.38062561759453434,0.33441777748201384,12
450,1.024824362520346,0.3327289699337114,31
451,-0.8480304398669007,0.39563796155211134,11
452,-0.14112112407087776,0.36595239573703775,15
453,0.8013028194934445,0.3540991084065093,28
454,-1.4508512322934815,0.4244748900692369,4
455,-0.7625546083760774,0.4776502099108982,10
456,0.006601727228571962,0.3471148676101639,17
458,-1.764745300486375,0.47203166945417124,2
459,0.9161431595833051,0.3849277626662516,29
460,-0.7918380881624921,0.38816778635651955,5
461,-1.2175631991945077,0.39506672177324337,5
462,-1.864951804596064,0.48432294568606415,2
463,-0.8351165357851167,0.4064277701736039,9
464,-0.33790570196418707,0.3447178556304292,13
465,0.10615395834084047,0.38545303776344475,18
466,-0.6899725677745074,0.36762094744830476,12
467,0.24433359488253334,0.34948633176198085,19
469,1.538988685081176,0.38694671153157134,35
470,-0.10712992441538373,0.3605540022350522,15
471,-1.0361741507847457,0.3882472705148397,7
472,0.7012234840361485,0.35731785915424363,29
473,-0.39350273603054464,0.3623876242437659,17
474,0.600122582240925,0.3546420584259881,27
475,-0.3369797512162442,0.3520059225765732,13
477,0.4198735669335144,0.34815381045303884,22
478,-1.5138936944969328,0.429719070453696,4
479,-0.38162887673154117,0.33395737114021,14
480,0.22142888208712094,0.332945609994811,22
481,0.5368830819340729,0.32258292693218027,24
482,1.1775047934695884,0.3680332432927849,30
483,0.19037461917828846,0.3535388444451221,18
484,1.1196167100251033,0.34612381511088597,31
485,-0.01764250985925351,0.3617280674310638,19
486,-1.2293950127716675,0.4021985650019938,5
487,-1.0134645601387362,0.3871404829036479,7
488,-0.37561547663362604,0.32878365378506,12
489,-1.1405337557346187,0.407551031759335,8
490,-0.5831037569631022,0.34915469286914164,11
491,1.4433488259046479,0.3615106090608519,34
492,-0.7400512064131427,0.3628096177733655,7
493,-0.4748655060277191,0.33413654713152774,10
494,-0.05518719271914668,0.3780135577144315,14
495,-0.012477088202681971,0.3477231977340691,18
496,0.7723886754789662,0.3529235052316501,25
498,-0.46298191087639884,0.36060726586814834,12
499,-0.4323082714297249,0.3584614301862616,12
500,-0.12970524692335136,0.32721961108136294,15
501,-0.7469499446529937,0.36308777082276206,7
502,-0.04872934992737149,0.3371269690790513,17
503,0.6735174854712086,0.32506167156237825,26
504,-0.7210460129383759,0.3654306538054872,10
505,-0.9711304091509886,0.39074144792551524,7
506,-1.8512920057534654,0.48287173465573,3
507,1.0052324664462116,0.3595186460586532,29
508,0.6080933137276177,0.3958988741106091,18
509,-1.4875828384466057,0.46473265572448114,7
510,0.47867491800430734,0.3080396416117103,24
511,0.45116480469224346,0.35003206531526065,22
512,1.2262805424213348,0.36434987896976656,32
513,1.095987576455982,0.3426210230227052,30
514,0.2825233386779699,0.3532802557651634,23
515,-0.6490700566683316,0.3828684473669798,13
516,0.4966140978207137,0.32919107926769536,24
517,0.9462982192246864,0.3327671847017281,31
518,-0.6010590107704686,0.3688814818061957,11
520,1.2781339209533478,0.3649259144095033,30
521,-0.9843179073034305,0.4052950373249286,10
