"lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"Anx","~","RES_Suburb_Semi_Urban",0.0809953698531601,0.0479371037913506,1.68961750809347,0.0911011541979501,-0.0129596271010456,0.174950366807366
"Anx","~","RES_Rural",0.0437571630725845,0.0481301724544491,0.909142037959593,0.36327515506674,-0.0505762415078375,0.138090567653006
"Anx","~","LIV_Mess_friends",-0.0161208801672483,0.0510465289434329,-0.315807568132843,0.752148573348376,-0.116170238432158,0.0839284780976615
"Anx","~","LIV_Hall_Campus_Residence",0.0615620300020814,0.0822562673374222,0.748417500511525,0.454208369848998,-0.0996572914819646,0.222781351486127
"Str","~","BRS",-0.431996254643628,0.0434300842928828,-9.94693567091286,0,-0.517117655703217,-0.346874853584039
"Str","~","G_Female",0.304742327111164,0.0440662167306108,6.91555458400569,4.66027216816656e-12,0.21837412938423,0.391110524838097
"Str","~","AY_1st_Yr",-0.243948897276661,0.0347575727806586,-7.01858265006383,2.24131824211327e-12,-0.312072488116782,-0.175825306436541
"Str","~","AY_2nd_Yr",-0.193486630645603,0.04386915879439,-4.41053888342045,1.03113687461853e-05,-0.279468601914676,-0.10750465937653
"Str","~","AY_3rd_Yr",-0.111035652243509,0.0412267796943917,-2.69328948481062,0.00707508092786435,-0.191838655643084,-0.0302326488439341
"Str","~","AY_4th_Yr",-0.0998452980041389,0.0487550715716205,-2.04789562984166,0.0405702271747677,-0.195403482348188,-0.00428711366009013
"Str","~","DG_Mathematics_Natural_Sciences",0.00505298419939908,0.0623817448229243,0.0810010078067292,0.935441151026293,-0.117212988946301,0.127318957345099
"Str","~","DG_Agriculture_Food_Sciences",0.173606201422792,0.0804363106925301,2.15830636596954,0.0309040201127273,0.0159539294161589,0.331258473429425
"Str","~","DG_Social_Behavioral_Sciences",-0.0424509644130666,0.0540585692749919,-0.785277246186849,0.432291033623293,-0.148403813247814,0.063501884421681
"Str","~","DG_Business_Law",-0.0376657887126111,0.0452423449203365,-0.832533963014819,0.405107616000288,-0.126339155332609,0.0510075779073871
"Str","~","RES_Suburb_Semi_Urban",0.0804799901214009,0.0486210362207106,1.65525040963894,0.0978737136173451,-0.0148154897622093,0.175775470005011
"Str","~","RES_Rural",0.0625934747847271,0.0475747918989636,1.31568572948589,0.188279545897555,-0.0306514039092294,0.155838353478684
"Str","~","LIV_Mess_friends",-0.00571237869755461,0.0520345884275805,-0.109780414723657,0.912583523936557,-0.107698297965977,0.0962735405708678
"Str","~","LIV_Hall_Campus_Residence",-0.0480510426713376,0.0805339459546837,-0.596655759279147,0.550737235467771,-0.205894676275413,0.109792590932738
"Dep","~~","Anx",0.700124924549146,0.0379293014645738,18.4586822724132,0,0.625784859719819,0.774464989378473
"Dep","~~","Str",0.755581361281149,0.0384547411118739,19.6485879096932,0,0.680211453667064,0.830951268895233
"Anx","~~","Str",0.923216659662443,0.0322983042802405,28.5840597590521,0,0.859913146511456,0.986520172813431
"dQ3D","|","t1",-0.552131422884409,0.0730469424816071,-7.55858361934086,4.08562073062058e-14,-0.695300799329128,-0.40896204643969
"dQ3D","|","t2",0.0384897723986499,0.0715554164238029,0.537901591833183,0.590644989403979,-0.10175626669077,0.178735811488069
"dQ3D","|","t3",0.670294866221502,0.0763099394785768,8.78384743588586,0,0.52073013318106,0.819859599261944
"dQ5D","|","t1",-0.950837761990149,0.0744690566909059,-12.7682262169203,0,-1.096794431067,-0.804881092913302
"dQ5D","|","t2",-0.0974493366299906,0.0686478170127934,-1.41955477785739,0.155737338778025,-0.231996585592362,0.0370979123323806
"dQ5D","|","t3",0.565528115544385,0.0724189890226866,7.80911364790281,5.77315972805081e-15,0.423589505263118,0.707466725825653
"dQ10D","|","t1",-0.29880130110515,0.0711998377573469,-4.19665705030792,2.70883642741193e-05,-0.438350418814645,-0.159252183395655
"dQ10D","|","t2",0.340159623641749,0.0711146910692839,4.78325390333688,1.72480029481115e-06,0.20077739037426,0.479541856909237
"dQ10D","|","t3",0.887381831711619,0.0769381535160552,11.5337032559073,0,0.736585821783137,1.0381778416401
"dQ13D","|","t1",-0.565880745178954,0.0742597702911541,-7.62028677115854,2.53130849614536e-14,-0.711427220449833,-0.420334269908074
"dQ13D","|","t2",0.274375390839463,0.069575187265032,3.94358106136729,8.02738403922199e-05,0.13801052958237,0.410740252096555
"dQ13D","|","t3",0.931432212103067,0.0746167065395005,12.4828909677216,0,0.785186154640652,1.07767826956548
"dQ16D","|","t1",-0.40272405898916,0.0713405072984978,-5.64509665321149,1.65088476222763e-08,-0.542548883933032,-0.262899234045287
"dQ16D","|","t2",0.393427998531831,0.0698003657619412,5.63647474102992,1.73566481187493e-08,0.256621795530704,0.530234201532958
"dQ16D","|","t3",0.979791051059405,0.0762968500348047,12.8418283403895,0,0.830251972857334,1.12933012926148
"dQ17D","|","t1",-0.163258914526595,0.0708366403862122,-2.30472413198145,0.021182028477845,-0.302096178469386,-0.0244216505838036
"dQ17D","|","t2",0.332463266789853,0.0702631318193463,4.73168869905558,2.22659698545513e-06,0.194750058982944,0.470176474596763
"dQ17D","|","t3",0.858394517683044,0.0747254457557815,11.4873121063534,0,0.711935335273011,1.00485370009308
"dQ21D","|","t1",-0.225772197614437,0.0699643382321121,-3.22696109645774,0.0012511246950091,-0.362899780751555,-0.0886446144773183
"dQ21D","|","t2",0.181715250981431,0.0680483544964989,2.67038420437897,0.00757644991158557,0.048342926961079,0.315087575001783
"dQ21D","|","t3",0.619261039614109,0.0720786621860645,8.59146134005017,0,0.477989457675594,0.760532621552624
"dQ2A","|","t1",-0.326865048037377,0.071818471478352,-4.55126712263575,5.33237964783773e-06,-0.467626665559664,-0.18610343051509
"dQ2A","|","t2",0.25143115565489,0.0718994797994424,3.49698156865997,0.000470554342179241,0.110510764740818,0.392351546568962
"dQ2A","|","t3",0.712182261116005,0.0743344567590899,9.58078248185915,0,0.566489403057839,0.857875119174171
"dQ4A","|","t1",-0.103006436078576,0.0719538746085754,-1.43156204775525,0.15226919767548,-0.244033438859495,0.0380205667023423
"dQ4A","|","t2",0.525643464477657,0.0720579437940025,7.29473305511401,2.99316127438942e-13,0.384412489841401,0.666874439113913
"dQ4A","|","t3",0.93708460206312,0.0786516722168952,11.9143633650783,0,0.782930157194156,1.09123904693208
"dQ7A","|","t1",-0.250356976287203,0.0690401488324342,-3.62625197832118,0.000287564758105319,-0.385673181486059,-0.115040771088347
"dQ7A","|","t2",0.390408069582994,0.0683689778821517,5.71031016809912,1.1277045963709e-08,0.256407335274161,0.524408803891827
"dQ7A","|","t3",0.919262399273878,0.0756639534758092,12.1492779196078,0,0.770963775533378,1.06756102301438
"dQ9A","|","t1",-0.900592221327101,0.0754580538348597,-11.9350046225424,0,-1.04848728918691,-0.752697153467291
"dQ9A","|","t2",-0.0758208494580842,0.0704061488330636,-1.07690664401854,0.281521974585301,-0.213814365461055,0.0621726665448871
"dQ9A","|","t3",0.589420879041744,0.073669368012234,8.00089501166701,1.33226762955019e-15,0.445031570973938,0.73381018710955
"dQ15A","|","t1",-0.414729006521166,0.0703932978810906,-5.89159790782543,3.82478937410724e-09,-0.552697335121103,-0.276760677921228
"dQ15A","|","t2",0.282983434312848,0.069602936193171,4.06568242361897,4.78921153610479e-05,0.146564186155993,0.419402682469703
"dQ15A","|","t3",0.936483365247084,0.0732951573515968,12.7768791156935,0,0.792827496596759,1.08013923389741
"dQ19A","|","t1",-0.538479758993372,0.0715476863439364,-7.52616592526625,5.21804821573824e-14,-0.678710647404655,-0.398248870582088
"dQ19A","|","t2",0.101342787043122,0.0691433470601712,1.46569108022685,0.142732465286829,-0.0341756829653667,0.236861257051611
"dQ19A","|","t3",0.688006337701602,0.0739116176387884,9.30850060763032,0,0.543142229090481,0.832870446312723
"dQ20A","|","t1",-0.269587210048386,0.0704562049780876,-3.82630898346327,0.000130078999932337,-0.40767883429281,-0.131495585803963
"dQ20A","|","t2",0.448023992744156,0.0682451919279662,6.56491659100397,5.20619103383524e-11,0.314265874447318,0.581782111040993
"dQ20A","|","t3",1.03332898309398,0.072335332304678,14.2852593631779,0,0.891554336967078,1.17510362922089
"dQ1S","|","t1",0.0476749592698565,0.0709115390982049,0.672315956981723,0.501382573343997,-0.091309103450929,0.186659021990642
"dQ1S","|","t2",0.861824669361887,0.0696701763238899,12.3700658565201,0,0.725273632970507,0.998375705753266
"dQ1S","|","t3",1.43033869141742,0.0734661089558747,19.4693677363056,0,1.28634776377961,1.57432961905523
"dQ6S","|","t1",-0.542683062312669,0.0737430231386749,-7.35911058720965,1.85185200507476e-13,-0.687216731775575,-0.398149392849762
"dQ6S","|","t2",0.244693145044412,0.0708578686204472,3.45329530521331,0.000553782409223436,0.105814274527064,0.383572015561759
"dQ6S","|","t3",0.81059411679054,0.075306354601587,10.7639537337724,0,0.662996373964427,0.958191859616653
"dQ8S","|","t1",-0.954489845167488,0.075970031384505,-12.5640312077345,0,-1.10338837058549,-0.80559131974948
"dQ8S","|","t2",-0.138072840826381,0.0684645065664391,-2.01670687120768,0.0437261124520072,-0.272260807915907,-0.00388487373685439
"dQ8S","|","t3",0.456161727098985,0.0712044735168694,6.40636331635699,1.49031675888978e-10,0.316603523467785,0.595719930730185
"dQ11S","|","t1",-0.516346062439993,0.0710329919138358,-7.26910198385462,3.61932706027801e-13,-0.655568168305236,-0.37712395657475
"dQ11S","|","t2",0.234610828844204,0.0685369123968771,3.42313099086872,0.000619042382747903,0.100280948934749,0.36894070875366
"dQ11S","|","t3",0.871999847725051,0.0712299312129613,12.2420425357139,0,0.732391747926382,1.01160794752372
"dQ12S","|","t1",-0.425649028050796,0.072077443800934,-5.90544011558412,3.51706530565821e-09,-0.566918221998336,-0.284379834103255
"dQ12S","|","t2",0.262898293346954,0.0696696112478745,3.77350021965244,0.000160973077635962,0.126348364484214,0.399448222209695
"dQ12S","|","t3",1.02108695969515,0.0761360646088546,13.4113440843172,0,0.871863015137181,1.17031090425312
"dQ14S","|","t1",-1.07298617084562,0.0763637474471614,-14.0509889406365,0,-1.22265636556657,-0.923315976124674
"dQ14S","|","t2",-0.217934223846252,0.0699312872026888,-3.11640515374172,0.0018307056028346,-0.354997028156048,-0.0808714195364549
"dQ14S","|","t3",0.411479351639819,0.0733323088811799,5.61116045461678,2.00974308306456e-08,0.26775066732954,0.555208035950098
"dQ18S","|","t1",-0.424502361964982,0.0721013901295155,-5.88757527701546,3.91902688079426e-09,-0.565818489854104,-0.28318623407586
"dQ18S","|","t2",0.271956719870079,0.0701790136419164,3.87518583914159,0.000106543356659383,0.134408380661378,0.40950505907878
"dQ18S","|","t3",0.807083078429074,0.0746619801604842,10.8098268582519,0,0.660748286300081,0.953417870558067
"rQ1","|","t1",-1.10663823010939,0.0859339362243931,-12.8777788930756,0,-1.27506565015896,-0.938210810059818
"rQ1","|","t2",-0.334031860461703,0.0686869931698639,-4.86310209613685,1.15560201741083e-06,-0.468655893280985,-0.199407827642421
"rQ1","|","t3",0.427374461167443,0.0643228782524308,6.64420611730465,3.04856140331822e-11,0.301303936410724,0.553444985924162
"rQ1","|","t4",1.46382173454383,0.0696142410724923,21.0276189468114,0,1.32738032923066,1.60026313985701
"rQ3","|","t1",-1.22639163683835,0.0776091189831893,-15.802158984745,0,-1.37850271491728,-1.07428055875941
"rQ3","|","t2",-0.336329268900145,0.0638897633086382,-5.26421215986367,1.40791790448347e-07,-0.461550903965865,-0.211107633834426
"rQ3","|","t3",0.144545132171672,0.0626049071331156,2.30884668296574,0.0209520904861993,0.0218417689352911,0.267248495408054
"rQ3","|","t4",1.28796982160858,0.0722712357108449,17.8213338811821,0,1.14632080249712,1.42961884072004
"rQ5","|","t1",-1.55682449492058,0.101494386149688,-15.3390207476551,0,-1.75574983640697,-1.35789915343419
"rQ5","|","t2",-0.369750800600696,0.0679587452444618,-5.44081264700556,5.30380701579958e-08,-0.502947493714374,-0.236554107487019
"rQ5","|","t3",0.279494052135556,0.0644350962752056,4.33760587462804,1.44043152836559e-05,0.153203584095782,0.40578452017533
"rQ5","|","t4",1.37487430979246,0.0719599034672606,19.1061166503369,0,1.23383549066565,1.51591312891927
"rQ2_r","|","t1",-1.31254357991398,0.0752046197962256,-17.4529647709203,0,-1.45994192618561,-1.16514523364235
"rQ2_r","|","t2",-0.0369426907290898,0.0626339762207549,-0.589818704769508,0.555312201115512,-0.159703028330308,0.085817646872128
"rQ2_r","|","t3",0.542918505403082,0.0620048000679419,8.75607218809154,0,0.421391330401309,0.664445680404855
"rQ2_r","|","t4",1.33647565029244,0.0768295389753655,17.3953360662618,0,1.18589252095191,1.48705877963297
"rQ4_r","|","t1",-1.30055197246773,0.0739113829927943,-17.596098460159,0,-1.44541562118115,-1.15568832375431
"rQ4_r","|","t2",-0.262923419845758,0.062207682885544,-4.22654256917929,2.37309394337526e-05,-0.384848237863113,-0.140998601828403
"rQ4_r","|","t3",0.23354820632915,0.062797652816593,3.71905948477487,0.000199965960335557,0.110467068494977,0.356629344163322
"rQ4_r","|","t4",1.29833808606371,0.0777256230401198,16.7041193789279,0,1.14599866422914,1.45067750789828
"rQ6_r","|","t1",-1.379579887365,0.0788983222920186,-17.4855414828582,0,-1.53421775749799,-1.22494201723201
"rQ6_r","|","t2",-0.386238603516674,0.0638513132776411,-6.04903147155664,1.45719192268245e-09,-0.511384877906435,-0.261092329126913
"rQ6_r","|","t3",0.190806885331056,0.0638348467739153,2.98907093811691,0.00279827155562873,0.0656928846955492,0.315920885966563
"rQ6_r","|","t4",1.26855683816131,0.0781838633584555,16.225302558218,0,1.11531928180654,1.42179439451608
"dQ3D","~~","dQ3D",0.660557905648299,0.0402190973497658,16.4239863441924,0,0.581729923352048,0.73938588794455
"dQ5D","~~","dQ5D",0.741571961805207,0.0374458674435214,19.80383984758,0,0.668179410246045,0.81496451336437
"dQ10D","~~","dQ10D",0.491580793650339,0.0392201674288992,12.5338779989022,0,0.414710678022066,0.568450909278612
"dQ13D","~~","dQ13D",0.493394801730744,0.036607978318098,13.4777943060249,0,0.421644482680449,0.56514512078104
"dQ16D","~~","dQ16D",0.666783749132522,0.038631774589766,17.2599823904844,0,0.591066862277711,0.742500635987334
"dQ17D","~~","dQ17D",0.514303191385236,0.0393961073681002,13.0546702642423,0,0.437088239812686,0.591518142957785
"dQ21D","~~","dQ21D",0.473903954462661,0.0405137582239688,11.6973585082583,0,0.394498447465319,0.553309461460003
"dQ2A","~~","dQ2A",0.895542505641604,0.0275280665314136,32.531979847537,0,0.841588486676011,0.949496524607197
"dQ4A","~~","dQ4A",0.725780045775392,0.0395712724038542,18.341084369698,0,0.648221777041414,0.80333831450937
"dQ7A","~~","dQ7A",0.687862443227125,0.0377637511459759,18.2148865606118,0,0.613846851059879,0.761878035394371
"dQ9A","~~","dQ9A",0.513458055664641,0.0353552017245683,14.5228433333429,0,0.444163133618338,0.582752977710943
"dQ15A","~~","dQ15A",0.428404414234539,0.0350065243733787,12.2378448561527,0,0.359792887238793,0.497015941230285
"dQ19A","~~","dQ19A",0.664131220471448,0.0386235219298688,17.1949938091444,0,0.588430508532812,0.739831932410083
"dQ20A","~~","dQ20A",0.576381443643576,0.0394453200359997,14.6121629414476,0,0.499070037014361,0.653692850272792
"dQ1S","~~","dQ1S",0.924005413755806,0.023975379129093,38.5397623445533,0,0.877014534147091,0.970996293364522
"dQ6S","~~","dQ6S",0.685143058017721,0.0383775410027606,17.8527086445804,0,0.609924459837101,0.760361656198341
"dQ8S","~~","dQ8S",0.563717871761214,0.0391332848598965,14.405074191431,0,0.48701804283907,0.640417700683358
"dQ11S","~~","dQ11S",0.510209149151747,0.037823388234713,13.4892502486992,0,0.436076670438434,0.584341627865061
"dQ12S","~~","dQ12S",0.580136698066013,0.0406443577425724,14.2734866605693,0,0.500475220715809,0.659798175416217
"dQ14S","~~","dQ14S",0.83403250419391,0.0320941192334673,25.9870818739961,0,0.77112918638078,0.89693582200704
"dQ18S","~~","dQ18S",0.705755713686424,0.0382244170028473,18.4634788186267,0,0.630837233030803,0.780674194342045
"rQ1","~~","rQ1",0.831181361197468,0.0351055605221013,23.6766298226227,0,0.762375726917058,0.899986995477878
"rQ3","~~","rQ3",0.672885028909157,0.0438970499374688,15.3287072791379,0,0.586848392004162,0.758921665814152
"rQ5","~~","rQ5",0.909419575852386,0.0282867770764903,32.14998914133,0,0.853978511543752,0.96486064016102
"rQ2_r","~~","rQ2_r",0.722466674478194,0.0482752809966578,14.9655612471362,0,0.627848862381194,0.817084486575194
"rQ4_r","~~","rQ4_r",0.646692945772018,0.046493844005107,13.9092165771663,0,0.555566686019185,0.737819205524851
"rQ6_r","~~","rQ6_r",0.499132854374315,0.0515954049325425,9.67397881704577,0,0.398007718938772,0.600257989809859
"Dep","~~","Dep",0.665594612426477,0.0415833359695008,16.0062822500498,0,0.584092771569227,0.747096453283728
"Anx","~~","Anx",0.648953140065877,0.0391258125247248,16.5863172721533,0,0.572267956651551,0.725638323480204
"Str","~~","Str",0.672711451340404,0.0422365627189752,15.9272300593292,0,0.589929309580445,0.755493593100362
"BRS","~~","BRS",1,0,NA,NA,1,1
"G_Female","~~","G_Female",1,0,NA,NA,1,1
"G_Female","~~","AY_1st_Yr",0.0447558651896828,0,NA,NA,0.0447558651896828,0.0447558651896828
"G_Female","~~","AY_2nd_Yr",0.02514094933802,0,NA,NA,0.02514094933802,0.02514094933802
"G_Female","~~","AY_3rd_Yr",-0.101649216553413,0,NA,NA,-0.101649216553413,-0.101649216553413
"G_Female","~~","AY_4th_Yr",0.0224966944215923,0,NA,NA,0.0224966944215923,0.0224966944215923
"G_Female","~~","DG_Mathematics_Natural_Sciences",-0.152883682947225,0,NA,NA,-0.152883682947225,-0.152883682947225
"G_Female","~~","DG_Agriculture_Food_Sciences",0.11716093285429,0,NA,NA,0.11716093285429,0.11716093285429
"G_Female","~~","DG_Social_Behavioral_Sciences",0.0854965825464788,0,NA,NA,0.0854965825464788,0.0854965825464788
"G_Female","~~","DG_Business_Law",0.0962558838349038,0,NA,NA,0.0962558838349038,0.0962558838349038
"G_Female","~~","RES_Suburb_Semi_Urban",-0.0114257053261944,0,NA,NA,-0.0114257053261944,-0.0114257053261944
"G_Female","~~","RES_Rural",-0.106550609226569,0,NA,NA,-0.106550609226569,-0.106550609226569
"G_Female","~~","LIV_Mess_friends",-0.170599553894357,0,NA,NA,-0.170599553894357,-0.170599553894357
"G_Female","~~","LIV_Hall_Campus_Residence",0.0841480907849547,0,NA,NA,0.0841480907849547,0.0841480907849547
"AY_1st_Yr","~~","AY_1st_Yr",1,0,NA,NA,1,1
"AY_1st_Yr","~~","AY_2nd_Yr",-0.489498786373389,0,NA,NA,-0.489498786373389,-0.489498786373389
"AY_1st_Yr","~~","AY_3rd_Yr",-0.29112609739936,0,NA,NA,-0.29112609739936,-0.29112609739936
"AY_1st_Yr","~~","AY_4th_Yr",-0.246236659524549,0,NA,NA,-0.246236659524549,-0.246236659524549
"AY_1st_Yr","~~","DG_Mathematics_Natural_Sciences",-0.309778843953396,0,NA,NA,-0.309778843953396,-0.309778843953396
"AY_1st_Yr","~~","DG_Agriculture_Food_Sciences",-0.0228055705001942,0,NA,NA,-0.0228055705001942,-0.0228055705001942
"AY_1st_Yr","~~","DG_Social_Behavioral_Sciences",0.0207614518385268,0,NA,NA,0.0207614518385268,0.0207614518385268
"AY_1st_Yr","~~","DG_Business_Law",0.164457235707273,0,NA,NA,0.164457235707273,0.164457235707273
"AY_1st_Yr","~~","RES_Suburb_Semi_Urban",-0.0377303097429638,0,NA,NA,-0.0377303097429638,-0.0377303097429638
"AY_1st_Yr","~~","RES_Rural",0.0136749625230875,0,NA,NA,0.0136749625230875,0.0136749625230875
"AY_1st_Yr","~~","LIV_Mess_friends",-0.0685108012784542,0,NA,NA,-0.0685108012784542,-0.0685108012784542
"AY_1st_Yr","~~","LIV_Hall_Campus_Residence",-0.175391022299388,0,NA,NA,-0.175391022299388,-0.175391022299388
"AY_2nd_Yr","~~","AY_2nd_Yr",1,0,NA,NA,1,1
"AY_2nd_Yr","~~","AY_3rd_Yr",-0.39704466045197,0,NA,NA,-0.39704466045197,-0.39704466045197
"AY_2nd_Yr","~~","AY_4th_Yr",-0.335823382874664,0,NA,NA,-0.335823382874664,-0.335823382874664
"AY_2nd_Yr","~~","DG_Mathematics_Natural_Sciences",0.15919576289098,0,NA,NA,0.15919576289098,0.15919576289098
"AY_2nd_Yr","~~","DG_Agriculture_Food_Sciences",-0.11796447208946,0,NA,NA,-0.11796447208946,-0.11796447208946
"AY_2nd_Yr","~~","DG_Social_Behavioral_Sciences",0.139558694044958,0,NA,NA,0.139558694044958,0.139558694044958
"AY_2nd_Yr","~~","DG_Business_Law",0.0529313636056105,0,NA,NA,0.0529313636056105,0.0529313636056105
"AY_2nd_Yr","~~","RES_Suburb_Semi_Urban",0.0604648267662535,0,NA,NA,0.0604648267662535,0.0604648267662535
"AY_2nd_Yr","~~","RES_Rural",-0.00949205328752143,0,NA,NA,-0.00949205328752143,-0.00949205328752143
"AY_2nd_Yr","~~","LIV_Mess_friends",0.0434047849471855,0,NA,NA,0.0434047849471855,0.0434047849471855
