id,gdist
679,0.4826013335659569
680,-0.9857088265973838
681,0.4537044185212562
682,0.2871679606640269
684,-0.9589843171792096
685,0.06761756937530129
686,1.3494060521685225
687,1.1355965558621604
688,0.4424196872320234
690,-0.7007259958830494
691,-0.7081351574339778
692,1.607997922967121
693,0.7435320591169282
694,0.3610930845691808
696,-0.3793725144634182
697,1.610155786640684
698,-1.2680744812936067
699,-1.3175724570290768
700,-0.02866349570568553
701,-0.8087095248704472
702,-1.5209130333825711
703,-0.10120509489652046
705,-0.5366759890290901
706,-0.3822458999511245
708,-0.04883629205431002
709,1.423494207483029
710,0.3531091157127277
712,-0.14207452024807718
713,0.007946947424025552
716,-0.7032214587251253
717,0.006160285603986525
718,0.29957812769084
720,-1.1068548674366383
721,-0.7874132024371895
722,-1.480137838466155
736,-0.6379200873616864
738,-1.8095051428115083
741,1.5474257945531242
742,0.5233804539450628
743,1.1621352609526685
744,0.16204449906416418
745,2.293317766077639
746,2.251234163588796
747,1.6507269458695935
748,2.572712217697509
749,-0.19429335418482221
751,1.0166646448324377
752,0.3104315778660909
754,1.4341308379660906
755,0.5610008106385972
756,1.6933651510691716
757,0.8852262277903675
758,0.7528734131363843
760,1.2589614637530289
761,0.11137941990189501
762,2.1474396605162855
763,1.0130141603728677
764,0.6757950951155529
765,-0.3822514583371481
766,0.24122145783988888
767,-1.130584595751454
768,0.3829994169290983
769,0.9250565069689337
770,0.6716417556426995
771,2.945614801140333
772,1.191759975798753
773,0.6406293760138505
774,1.122466955240994
775,0.42750105688065554
776,-0.03141075684535365
777,1.2678117291522755
778,1.415560540659314
779,1.7757990266575967
780,-0.8456503095594671
781,-0.369638510678224
784,0.33424930230518557
785,0.7883165730885403
786,0.7865261595752974
787,1.13733446791884
788,1.070233936653502
789,0.45149333294011595
790,0.1429543349900731
791,0.6582404063074677
792,0.10089399312542567
794,1.3248121720209354
795,1.6368956015702274
798,0.5156384316730827
799,0.9846962360218662
800,-0.20074663436052992
801,1.475953655784014
802,1.2116671971931283
803,0.6546229294802027
804,0.259180099382383
805,1.094116281116617
806,0.4383181550675001
808,0.47482804434072173
809,0.5356590369179106
810,0.6199321755186948
811,-1.0699148178991096
812,1.522638279581668
813,0.24128797032479812
814,2.1864440077379923
815,-0.15540598869724462
816,0.24298137736839504
817,0.12388315936989414
819,0.8757841246751313
820,-0.5953485149491614
821,1.5634722509914618
823,-0.14319253971995274
824,1.7347092851385288
825,0.5052906826450979
826,0.8216034858844522
827,1.2876328447758847
828,1.2144508564667316
829,0.014571254106508086
831,0.703900335670044
832,0.983903549902015
833,0.4021992434849455
835,0.3700472408383218
837,-0.5631217068093393
838,0.7589219724120855
841,0.5614544151747352
842,0.1932826098256094
843,0.6660834194793198
844,0.4294808902401885
845,1.8165938231846313
846,0.4864336048192333
847,2.9012175890987573
848,0.2882589937265156
849,0.3363285777884277
850,0.8394924676195809
851,2.1320216015982463
852,0.06301399771580014
853,-1.7989612178320562
856,-0.06275924356029437
857,0.08986762941567239
859,0.6945962594739525
860,0.6116140089857646
862,-0.47034879312710237
863,0.4368391887995315
865,-0.5248121368525809
867,0.537105097696393
870,1.1663012519783775
871,-0.27791249916690414
872,0.4884303398634887
875,-0.004439020598458701
876,-0.32556238367661855
878,1.6007829321742404
880,-0.8243506488643331
881,0.0894354731632441
882,0.7589889024350684
883,-1.1044191814932918
884,-0.9176011727955209
885,-0.39384381284722003
886,-0.2208641132901791
887,0.45041895463566717
888,-0.792115606690172
889,1.351602423520301
890,-0.14758659660257192
891,-0.8306639488223999
892,0.41422493382809245
893,-1.167690926852139
894,-0.9501151426286413
895,-0.4672146375657579
896,-0.22328746236934052
897,0.08206368462917941
898,-0.5014272869098012
899,-0.25690337597219115
900,-0.22952474430506262
901,0.620406204656627
902,1.2315928670579808
904,0.5011281317812839
905,2.020357234718611
906,1.9906851913521906
907,0.8805410897401843
908,-0.6879407400244694
909,0.28790876333827187
910,0.8549104283786081
911,1.4553544469689688
913,1.1094372617804293
914,0.0037732321067115286
915,1.7693483106096495
916,1.2444895353697132
919,1.4163228424466925
920,0.5255577096877633
921,0.3430740740441374
922,1.9896659319501842
