id,theta,se
439,-0.7919570648577532,0.3567548327407323
440,-0.005885610186457434,0.33050308135623757
441,-0.7253613119884256,0.3906371828381981
442,-0.9665165947792269,0.3815494462162015
444,-0.472580675536618,0.4311723673019408
445,-0.758055844574342,0.37207426338954075
446,-1.4119161477885382,0.43194685073205946
447,0.9615954543992963,0.32277729730128857
448,2.1700936491030287,0.4297198500489045
449,-0.38671884325431427,0.3339591485437611
450,1.0193059155029807,0.3318922499454287
451,-0.8523757655589187,0.39488864652278893
452,-0.15121320168883023,0.36513610426124893
453,0.7901831240801352,0.3531324002651026
454,-1.4600697326108714,0.42492049800481746
455,-0.7591842184576993,0.4774484256298416
456,0.005843348612155892,0.3466387802779125
458,-1.774413875560703,0.4726792163266551
459,0.9128653892580381,0.3847580449583611
460,-0.7923204790275331,0.38717482915205537
461,-1.2240907442601252,0.39513376438377645
462,-1.869565348625089,0.48439969514568104
463,-0.8372354332191695,0.40576579802965307
464,-0.34176488101934877,0.34410376550296873
465,0.11138778219837964,0.3853059530838395
466,-0.7012687069646135,0.3676679375742588
467,0.2399938835334754,0.3491702432706294
469,1.531473340442227,0.3864792821376792
470,-0.11837770159291426,0.35972251124905197
471,-1.0431033621006238,0.388034070442783
472,0.6975888568529354,0.3567925021044482
473,-0.40353363710969276,0.362037150622801
474,0.5958624904579506,0.35440735841100435
475,-0.34680391155013246,0.3516551988356794
477,0.4188865830699947,0.3478543627883126
478,-1.5214568975076883,0.430047851944385
479,-0.38617870841135754,0.33335352068185936
480,0.21375799457821967,0.33213788249897014
481,0.5292356896124827,0.3216484507874748
482,1.1656801084694888,0.36741203040372816
483,0.1800485468176056,0.352585668716311
484,1.1126092323279726,0.3452121114651615
485,-0.024061864485195542,0.36088373315100014
486,-1.2380844486372218,0.4025228082395128
487,-1.0195650089082442,0.38699468977773205
488,-0.3804363013461676,0.32823843707634587
489,-1.1479156595931659,0.4077705921214988
490,-0.5906552997274307,0.3488309407131748
491,1.4340275164840484,0.3604892436395026
492,-0.7438945066541803,0.36248747919631186
493,-0.47735680295929106,0.3334445988835462
494,-0.06414310759980779,0.3773617430056019
495,-0.02154688562382841,0.347194045554586
496,0.7670744061786298,0.35175788287999393
498,-0.4613985256729623,0.36014221547925945
499,-0.4403070213956028,0.35810160458622387
500,-0.13305147205136314,0.32651633132812946
501,-0.7522684772434665,0.36285716699110404
502,-0.05553558454731369,0.3365159355561995
503,0.6640652499717362,0.324281382571405
504,-0.7235153706960826,0.36491118986838306
505,-0.9720959710835795,0.38990510305120313
506,-1.8576626877568112,0.4831808450166103
507,1.0026566855650492,0.3591064624895247
508,0.6056040941181143,0.3940720547209181
509,-1.498340297748657,0.4650291152759608
510,0.4712533112237662,0.30736388234315987
511,0.45025566415928986,0.34924685296699814
512,1.2133185502988226,0.36299557447875475
513,1.0910277466913005,0.3418900939757562
514,0.2722961275942463,0.3527347693445916
515,-0.6588362835629474,0.38272592122973403
516,0.48772694391296345,0.3286035494508158
517,0.9390138143154155,0.33183681329519255
518,-0.6127920301020627,0.3685732371621426
520,1.2759115859322812,0.3644084887631192
521,-0.9911826976956024,0.4049835588468865
522,0.11803562985918446,0.35389737437846785
523,0.18912299714518577,0.3781529477285818
531,-1.2627717271612735,0.4328219607573041
532,-1.5234189914440042,0.43488335031055647
533,-1.6686910347114108,0.47191052673509665
534,-1.3838457330485472,0.4200633513500603
537,-0.7003998144728939,0.3755627069908461
538,-1.8334084421105923,0.4820174209178552
539,-0.17629130197672377,0.34951086121423514
540,-2.444330827003849,0.5757453745866713
547,-2.2331467517396235,0.5450290119076038
550,-1.4706054549207659,0.4290737512155201
551,-0.09624649939742193,0.33818892871367784
552,0.1532817918593545,0.33123908039379174
553,-1.3065074911031849,0.4090080515402001
555,-2.2331467517396235,0.5450290119076038
557,-0.8179153182344706,0.3796568509251229
558,-0.5008766173945517,0.3360982144606255
559,-0.7744195858009499,0.3897531915723506
563,0.5597003084506111,0.3495960150113755
565,0.6038214096610417,0.3582445051781596
566,1.042526234488193,0.37641395119520327
567,0.20365882506961472,0.33629945940409
570,0.7309081529035485,0.32338093857246486
571,0.0033611036258003628,0.33785012628455885
572,-1.3408248275603936,0.4172969413368139
573,-0.6288203274806682,0.3504969070894446
574,-0.4714213155998848,0.33314135875694884
575,-0.2733076189641729,0.3180402854074651
576,-0.4587668798137707,0.33757974781880534
577,0.04907452301690313,0.3423366926279281
578,-0.4329825062023837,0.34479063541844907
579,-1.0623430139735768,0.3871451803746272
580,0.13484845672781964,0.33984429045633285
581,0.6188309921028862,0.3256193258401943
582,2.766832170251057,0.5231824067797871
583,1.3683917864696837,0.36465490875866197
584,1.0053507585874386,0.33923484197749243
585,0.1629333721639235,0.36165823310150313
586,-0.20220467714021823,0.32846759745237625
587,-0.5599828312697201,0.34288307156179587
588,-1.2100618307027466,0.42626549214855647
589,0.40755564288632473,0.3221037883233614
590,-0.66671844042509,0.3654868584762319
591,-0.5734020252129053,0.37978577875125186
592,0.5499794365275664,0.3438522333346508
593,-0.5704792529454368,0.34781133691351684
594,0.04866722545269616,0.32179772145329816
595,-0.715294586053247,0.3587574793519211
596,-1.0328392220346914,0.3791248706734734
597,0.7075895526600553,0.37753498509398187
598,-0.014088678487843464,0.3375150358426081
599,-0.3332701044177032,0.3437864306313323
600,-1.0436644041039203,0.38663935092074503
601,-1.5256647440540092,0.4347579728200776
602,-0.5272659940923624,0.35525903688867577
603,-0.07787475682622388,0.3809329535473215
604,-0.17263612340008505,0.370646576815604
605,0.27060841503829475,0.3261711345018798
606,-1.9540218860646992,0.4926628982842615
607,-0.22654976316376882,0.35471923014610085
