"lavInspect.fit_core...r2.."
0.339442094351701
0.258428038194793
0.508419206349661
0.506605198269256
0.333216250867478
0.485696808614764
0.526096045537339
0.104457494358396
0.274219954224608
0.312137556772875
0.486541944335359
0.571595585765461
0.335868779528552
0.423618556356424
0.0759945862441938
0.314856941982279
0.436282128238786
0.489790850848253
0.419863301933987
0.16596749580609
0.294244286313576
0.168818638802532
0.327114971090843
0.0905804241476141
0.277533325521806
0.353307054227982
0.500867145625685
0.334405387573523
0.351046859934123
0.327288548659596
