id,theta,se,theta_cal
370,1.9610048737452712,0.4184447649636549,1.9137175974017568
371,1.248543775041806,0.3298883821608309,1.2273869298610685
373,1.0209509204086584,0.37829934221889383,1.008141337179421
374,2.0293109968059424,0.4324732171888092,1.979518505160314
375,-0.2774645742072156,0.3396050124837272,-0.24265309185899883
377,0.16226616453753015,0.3688769889258583,0.18094995399158514
379,0.6046499546236949,0.36489162130773456,0.6071087470983905
380,-1.2326261611472933,0.39805360525900585,-1.1627828937061273
381,2.3144405704591873,0.5212616630385574,2.2541905833652085
382,1.99195757990734,0.4409924975986329,1.9435350730801662
383,0.7260174032056766,0.33327403005035355,0.7240248877193557
384,1.1987030281686712,0.3246807933685064,1.1793741567645228
385,0.6336476166957822,0.3215871884442328,0.6350428824543735
386,1.1015196489547356,0.3423826436794417,1.0857551035261908
387,-0.5573263513256487,0.3348387455289065,-0.5122505767720138
388,-0.7533694415197439,0.3733006412563792,-0.7011035333818656
389,0.9281344272749328,0.4465440434428908,0.9187290088330987
390,1.2391870457064185,0.3327637417508625,1.218373370661218
391,-0.5309630303792753,0.34761106519744556,-0.4868541646778782
393,1.2566843126959084,0.39334279143832707,1.2352289027806391
394,1.210516827251542,0.3937806986476035,1.1907546695047884
395,1.8629255880747375,0.3843868546557728,1.8192354962334676
396,-1.111882102319367,0.4031825966711151,-1.0464672792146834
397,1.5486955036518402,0.3684574245934049,1.5165302060838695
398,0.8380312017142861,0.32462282906197876,0.8319304354665736
399,0.7985195095011122,0.35107839744514696,0.7938678856071085
400,-0.5428183226833854,0.34480606464293834,-0.4982746488218924
401,0.931064881480742,0.39804010918627386,0.9215519848453056
402,-0.03983201069896695,0.3352833156803315,-0.01373600959468953
403,-0.2160349494257495,0.3294612574722794,-0.1834764779220945
404,0.02044459999821139,0.34108658016261734,0.044329878538949
405,1.2755832816961286,0.3567410423429391,1.2534347276788076
406,-0.8903544222113255,0.40543584959696327,-0.8330644129473511
407,-0.11202975268018918,0.3288615832857219,-0.08328580612263523
408,-0.6577440987618052,0.3670332914551125,-0.608985373599812
409,-0.3740388402188935,0.3514897515913072,-0.33568537190862746
410,-0.2989710479137918,0.3493695630371759,-0.26337078786000423
412,-0.05440945299550723,0.3332426689208467,-0.027778805363647765
413,-0.130960907937583,0.36846284035585775,-0.10152263680541665
414,-1.1527345501035309,0.409485853893997,-1.0858214107025643
416,-0.8121980909566057,0.36972066151278726,-0.7577745661049075
417,-0.8482255799164096,0.4289631999513787,-0.7924807003662653
418,0.07353500088995613,0.3694655415924643,0.09547312039502075
419,0.2336336837957979,0.3663051418080171,0.24969997728743476
420,-1.283639310526706,0.4096879771601062,-1.2119250699325061
421,-0.9169280546033384,0.39462599096898654,-0.858663423043174
422,-1.047448273002519,0.4022118217263729,-0.9843966438246083
423,-0.35509617752629974,0.36820374794668526,-0.31743745584069755
424,1.081764184307341,0.3273066638386924,1.0667241960651417
425,0.24891619853121089,0.33198001129314775,0.264421986052747
426,0.2155930784428791,0.3312805988200097,0.23232103444095614
427,-0.17986498412078245,0.3889471559461457,-0.14863309281958542
428,1.1216463342214555,0.36052872840406625,1.1051436166108028
429,0.7827990860464717,0.3542665654760864,0.7787240289905435
430,0.974230773637832,0.3296773577357767,0.9631347121451939
431,-1.2765233351193763,0.4169408073743524,-1.205070082115763
432,0.42973706348492113,0.34244867850417793,0.43861101219720144
