"id","gender","academic_year","residence","Dep","Anx","Str","BRS"
217,"Female","1st Yr","Urban",-1.52605424446362,0.201304670835085,-0.08808979463347,-0.082867676756154
218,"Male","1st Yr","Urban",-1.93621659982002,-1.31218390418527,-1.33868764201165,1.61778625300717
220,"Female","1st Yr","Urban",-0.141051686589294,1.85518487715034,1.56815519367369,-0.315733811626045
221,"Female","1st Yr","Urban",-0.0436398910412048,1.17998496280769,0.830137386352275,-0.179785245215932
222,"Female","1st Yr","Urban",0.373560291338967,1.04802752145858,1.17773037293254,0.137538685313534
223,"Female","1st Yr","Urban",-0.808503154338631,-0.729720222838927,-0.667163993724883,0.689916983353827
226,"Male","1st Yr","Suburb/Semi-Urban",-1.43344897480899,-1.07237139590047,-1.09079416563999,0.910865075860895
229,"Female","1st Yr","Suburb/Semi-Urban",-0.183218161952153,0.708610299110907,0.578741400394234,0.293825517034057
230,"Female","1st Yr","Suburb/Semi-Urban",-0.374700945127847,0.707874785479407,0.287149093594184,0.298084947060418
231,"Female","1st Yr","Suburb/Semi-Urban",-0.576514556354474,0.060492563725961,-0.142314752900547,0.669886819839312
232,"Male","1st Yr","Urban",-1.99148626018965,-1.85074283881285,-2.04325573347196,0.011310152298659
233,"Male","1st Yr","Urban",-1.06359856526201,-1.60421997044435,-1.48374833792637,0.148222757600126
234,"Male","1st Yr","Rural",-0.0465415572398519,-0.436773080658698,-0.308803869528167,-0.474236573721037
236,"Male","1st Yr","Urban",-2.1903470067516,-1.92587289383797,-1.97652918873825,0.521349067913041
239,"Female","3rd Yr","Rural",0.534861656058775,1.47196284895195,1.51166317463225,-0.175415433700667
240,"Male","3rd Yr","Urban",-2.75865126928491,-2.57123199458215,-2.42260939772744,2.03225661723176
241,"Female","3rd Yr","Rural",0.651164914638326,0.796395942823557,0.696102985477453,-0.379314305489438
242,"Male","3rd Yr","Rural",-0.766645854265458,-1.21904946573113,-1.05901901343624,0.227888226835877
243,"Male","3rd Yr","Rural",-1.61372300011716,-1.82740180677908,-1.48149749200539,1.34669221818551
244,"Male","3rd Yr","Urban",-2.25553635940574,-1.69556597463842,-1.62629177436894,1.45172744691114
245,"Male","3rd Yr","Urban",0.0117279027610846,-0.252385804478888,-0.160082305444938,-0.780777403668117
246,"Male","3rd Yr","Urban",-3.07404078943449,-3.13755630938837,-3.04965631654281,0.62584511163074
247,"Female","3rd Yr","Rural",0.971896055121412,1.88263876410853,2.03994130332756,0.653608580383561
248,"Male","3rd Yr","Urban",2.25411801678383,2.44883166971007,2.61153128847602,-1.65232406730594
249,"Male","3rd Yr","Rural",-0.209323705344966,-0.256763714090529,-0.0256218292531301,-0.276170264465593
251,"Male","3rd Yr","Urban",-2.16762813789333,-2.77682599247364,-2.66240572920347,0.111588313936804
253,"Male","3rd Yr","Suburb/Semi-Urban",-0.433827240795217,-0.64035785573086,-0.333441433203575,0.630825300273363
255,"Male","3rd Yr","Rural",-1.12622468188454,-0.451279688510477,-0.74198480983452,-0.339121792365668
256,"Female","2nd Yr","Suburb/Semi-Urban",0.753270835383945,0.0355878792363253,0.348962672946578,-1.68121558301382
257,"Female","2nd Yr","Urban",0.190788488503759,-0.0918389453772904,0.0171125194206741,-0.562134870593068
259,"Female","2nd Yr","Suburb/Semi-Urban",0.665649329932335,0.262244165616795,0.387396089826249,-0.155700960195123
260,"Female","2nd Yr","Suburb/Semi-Urban",0.777232263676304,0.188420108392024,0.771417089363391,0.748696853605687
261,"Male","2nd Yr","Rural",-1.28152849690726,-2.13459345538192,-1.81656804067199,0.256852105936297
262,"Female","2nd Yr","Suburb/Semi-Urban",-0.595928263963555,0.86083123845471,0.667090482308791,-0.313430645305599
263,"Female","2nd Yr","Suburb/Semi-Urban",-0.00632776920262223,-1.15056522502878,-0.59546108936355,-0.474400148354419
264,"Female","2nd Yr","Urban",-1.30086459894386,-1.52730261606199,-1.44201963226254,-0.754740533425664
265,"Female","2nd Yr","Suburb/Semi-Urban",0.245414176837579,0.365987929553173,0.460257142280142,-0.805877102078487
266,"Male","3rd Yr","Urban",0.351795734246811,0.46679122935271,0.50998823991985,-0.439333874316426
267,"Male","3rd Yr","Suburb/Semi-Urban",-0.144582073482866,-0.419290212732665,-0.381024635081945,1.03234454192627
268,"Female","2nd Yr","Suburb/Semi-Urban",-0.864272151007416,0.338960178472402,0.0571075803145354,1.60798512195668
269,"Female","2nd Yr","Urban",0.927131296298794,1.3730930852945,1.23972384515956,0.120466503029217
272,"Male","2nd Yr","Suburb/Semi-Urban",-1.33663155738633,-1.37115503132949,-1.52906610493119,0.712742567540915
273,"Male","2nd Yr","Suburb/Semi-Urban",-0.801454486409584,-0.131242740259582,-0.430355500502058,-0.536113044051253
274,"Male","2nd Yr","Rural",-1.26491462950858,-1.21204306026488,-1.33272446746251,1.16895671745409
275,"Male","2nd Yr","Rural",-1.35110179131935,-1.11980643359102,-1.27533906712974,-0.0375184370291142
279,"Female","2nd Yr","Urban",-0.0273384535437396,0.310880497295144,0.251667504297653,0.458405439670682
280,"Female","2nd Yr","Urban",0.295453986731515,0.68796846084768,0.767864358773958,0.0822548407096352
282,"Male","2nd Yr","Urban",-0.589211856992489,0.0135523094670446,0.136359764121581,0.656431611551363
284,"Female","2nd Yr","Urban",-0.682008595388477,0.429842935514802,0.408593518782131,1.40073341843116
287,"Female","2nd Yr","Rural",-0.648543263095738,0.55344342145856,0.614697945230358,0.931709796428199
288,"Female","2nd Yr","Urban",1.48947260617755,2.03311309646143,1.89042803442704,-0.757969724009359
289,"Female","2nd Yr","Urban",-0.130407141763635,1.36466900339683,0.884967107248525,0.344091922987386
293,"Male","3rd Yr","Urban",-0.514961179589753,-0.298093968835643,-0.201078134972047,-0.813071846658105
294,"Male","3rd Yr","Rural",-1.0121736751641,-1.0038804768451,-0.809724398174936,0.149522862931603
295,"Male","3rd Yr","Suburb/Semi-Urban",-2.10867630416207,-2.13559777006753,-1.83309221448763,1.65026646448417
298,"Male","3rd Yr","Urban",-0.0123342636528706,0.316799007848586,0.112056661881168,-0.072051365470046
299,"Male","3rd Yr","Urban",-0.0856069732947507,-0.211991665629147,-0.37119244480502,-0.851618264707666
301,"Male","3rd Yr","Rural",-0.119884740035611,-0.090992567682197,-0.201190389362113,-0.851619752170873
305,"Male","3rd Yr","Rural",-0.401549992864198,-0.808585734012741,-0.533539944025128,0.119919255687864
306,"Male","3rd Yr","Urban",-0.388072832738768,0.0232065415092058,-0.215751064932649,-0.495658347782139
308,"Male","3rd Yr","Suburb/Semi-Urban",-1.53591833741726,-1.90678457197734,-1.55389413253064,1.33140860791696
310,"Male","3rd Yr","Suburb/Semi-Urban",-1.68009004170681,-1.60769067016684,-1.49150060594441,1.90693929630378
317,"Male","2nd Yr","Rural",-0.0904490487813785,-0.3113102137867,0.0203356080853881,-0.293898531535083
318,"Female","2nd Yr","Urban",0.0635712191021805,-0.260486770026661,0.181303619471422,0.24370132862954
323,"Male","2nd Yr","Suburb/Semi-Urban",-2.30149507447264,-3.09526468823806,-2.57334933976654,1.07969659539835
324,"Male","2nd Yr","Urban",-1.41158779347999,-1.93936091321547,-1.64740232069166,0.934488178302222
325,"Male","2nd Yr","Urban",-0.581734212481413,-1.17066353355972,-0.701502406087647,-1.33320427887627
326,"Male","2nd Yr","Urban",0.0706780509043559,-0.229637428837126,-0.122748213675867,0.228969579540162
327,"Female","2nd Yr","Urban",1.39587583494065,0.948084783171881,1.43283307709004,-1.17166510891147
328,"Female","2nd Yr","Urban",1.17121054941014,0.109741268819192,0.858923063841516,1.02728291646716
330,"Female","2nd Yr","Urban",2.69047652293479,2.9549688581864,3.28786712783295,-2.17913936316834
331,"Female","2nd Yr","Urban",0.352658319379388,0.163301528253148,0.371197333595066,-0.260888803845959
332,"Male","2nd Yr","Rural",-1.25658855077403,-1.6686447462967,-1.00222065089333,0.660750047489786
334,"Male","2nd Yr","Urban",-1.64842532620724,-1.65928631248181,-1.22046524641019,0.694019334352288
335,"Female","2nd Yr","Suburb/Semi-Urban",0.605532899606796,0.338440656757568,0.484770997828158,0.228945225080635
337,"Female","2nd Yr","Urban",-0.531476550925907,-0.620427308061385,-0.579043293951941,-0.404712272645485
338,"Female","2nd Yr","Urban",-1.4786609371247,-0.521239280650743,-0.390815885341703,0.216216280571898
340,"Female","2nd Yr","Rural",-0.929066723400806,-1.07245029511433,-0.534753615449129,0.373630456862144
341,"Female","2nd Yr","Urban",0.800447739048709,0.772443935807754,0.964240039447611,-0.195112030897589
342,"Male","2nd Yr","Rural",-0.757924507194,-1.18182656238461,-0.736184020499128,0.0250494631361044
343,"Male","2nd Yr","Urban",-2.60936171056057,-2.44009003251278,-2.51132902377468,0.283096173461256
346,"Male","2nd Yr","Urban",-0.72509364329279,-1.24457859852813,-0.824865406710803,0.0246005334284792
347,"Male","2nd Yr","Urban",-1.02866273883744,-1.45458132927102,-1.14270767498299,0.452178226453361
353,"Male","2nd Yr","Urban",0.0194038936656058,-0.852397080515733,-0.324214618466007,0.0138182367161708
355,"Male","2nd Yr","Urban",-0.753010047194563,-1.9912704312045,-1.50089817951928,0.226325439568937
358,"Male","2nd Yr","Rural",-0.255204489607553,-1.63260723661245,-0.935522043680976,-0.475038737413792
360,"Male","2nd Yr","Rural",-0.915212059794668,-0.60912598810003,-0.382873966697015,0.317324311118134
362,"Male","4th Yr","Suburb/Semi-Urban",0.1451250221905,-0.612820501603935,-0.279738637368164,-0.752297822622128
363,"Female","2nd Yr","Urban",2.53490522199097,1.84330135915269,2.15719271096678,-0.626141857186039
364,"Female","2nd Yr","Urban",0.800386634699347,0.879070776716544,1.05906277997036,-1.27815467326254
368,"Female","2nd Yr","Suburb/Semi-Urban",2.64664649297994,2.10923852779519,2.41397326607958,-1.01392440227547
371,"Female","2nd Yr","Suburb/Semi-Urban",1.45213035057687,1.34035858819229,1.75064268579744,-0.834130039737291
373,"Female","2nd Yr","Rural",0.993980871620017,1.24971993243894,1.6332874228097,-0.865351054416282
374,"Female","2nd Yr","Suburb/Semi-Urban",2.65771373461851,2.51837837124927,2.44503970410403,-1.30548935915324
375,"Female","2nd Yr","Rural",-0.111264508317188,-0.196839473754758,-0.0468109683523315,-0.330869032363883
377,"Male","2nd Yr","Urban",-0.259133825953381,-1.11645337673919,-0.869854588673642,1.55532871023317
379,"Male","2nd Yr","Urban",0.485301424186131,-0.961492146142965,-0.434208011033821,1.40321394654694
380,"Male","2nd Yr","Urban",-2.490551634397,-2.08105650424788,-2.16232057174312,1.46139512188234
383,"Female","2nd Yr","Suburb/Semi-Urban",0.956924387238581,0.794855832261568,1.09688719598136,-0.0388675974776159
384,"Male","2nd Yr","Suburb/Semi-Urban",1.61659576968148,0.786838616480396,1.05975761574935,-1.72806543511588
385,"Female","2nd Yr","Suburb/Semi-Urban",0.741228531135326,0.822995514506019,0.82370318590284,-0.304564627080922
386,"Female","2nd Yr","Rural",1.20226433405779,1.74585616398832,1.7622146688885,-0.700682153859347
387,"Male","2nd Yr","Rural",-1.351285484436,-1.66938029341042,-1.19321441805464,0.694892470322958
388,"Male","2nd Yr","Rural",-1.26381484652362,-2.19091460655029,-1.5410510868871,0.953760981344629
390,"Female","2nd Yr","Urban",1.27783498129472,1.50196492019599,1.83239510587429,-1.37737712530768
391,"Male","2nd Yr","Urban",-1.06059688435307,-1.54922274717959,-1.07784952128308,0.100510278586075
393,"Female","2nd Yr","Urban",0.789974836729499,1.93359258204251,1.96889341513634,-0.27782616707573
395,"Male","2nd Yr","Urban",1.29481636538987,1.49759375638415,1.88917720203156,-2.08840265478975
397,"Female","2nd Yr","Urban",1.51672078025494,1.60465489824166,1.82621216643082,-0.194528548289074
399,"Male","2nd Yr","Urban",0.809336331268649,-0.339163033940866,0.281368946966512,-0.685123637851543
400,"Female","2nd Yr","Urban",-1.0290356997177,-0.504473181492898,-0.371624292255463,-0.257627347668719
401,"Male","2nd Yr","Suburb/Semi-Urban",0.829570337929579,-0.434356195048795,0.216683784166272,0.624685990341926
403,"Male","2nd Yr","Suburb/Semi-Urban",-0.504337037617917,-1.15161227407928,-0.929800868065954,-0.0939300671738552
404,"Male","2nd Yr","Rural",-0.379903989900665,-0.520843250575318,-0.405566499626273,-0.0525156915744642
405,"Male","2nd Yr","Urban",1.04310072984993,-0.0739284211542727,0.654623704330954,1.02183217841667
408,"Female","2nd Yr","Urban",-0.751144698414113,-0.906683374773111,-0.553142668820286,0.63532879061444
413,"Female","2nd Yr","Suburb/Semi-Urban",0.138360048191018,-0.481193812317488,-0.643358035108771,0.0137324832553451
414,"Male","2nd Yr","Urban",-1.61569145868205,-2.69327772910554,-2.61264406611398,1.38523259240909
416,"Female","3rd Yr","Urban",-0.935127610712834,-0.472345990183503,-0.409195048287783,-0.761545732877816
419,"Male","3rd Yr","Rural",0.0252422685714135,0.0732517789580338,0.162211154650271,-1.02589943637704
420,"Male","3rd Yr","Urban",-1.93512811587426,-1.85869587244474,-1.80828311158356,0.547296634762463
422,"Female","3rd Yr","Urban",-0.928177247332127,-1.49555884776858,-1.33983391086252,0.437126975376081
423,"Male","3rd Yr","Rural",-1.08015631117492,-0.385052853352425,-0.446429760541717,-0.26877543423928
424,"Male","3rd Yr","Urban",0.809152147383645,1.18972767218328,1.24132289477455,-0.67315525073085
426,"Male","3rd Yr","Urban",-0.330557909987903,-0.427949780333108,-0.243547964436348,0.0712193317368188
428,"Female","2nd Yr","Urban",1.22016924356272,1.53405591496753,1.47797524350545,-1.55771124380217
430,"Female","2nd Yr","Urban",0.974575524940254,1.7314318154752,1.51939331738669,-1.20605123266183
431,"Female","2nd Yr","Rural",-1.31587205294513,-1.23823555057278,-1.28981244642336,0.504983346999501
434,"Female","2nd Yr","Urban",-0.258590677365684,-0.201535373340659,-0.410456041046415,0.452541156727328
435,"Female","2nd Yr","Urban",1.21279474467374,1.88596002313823,1.45062410252874,-0.041822690621117
436,"Female","2nd Yr","Rural",-0.990278250073204,0.243061019986365,-0.239176773216482,-0.86771761501141
438,"Female","2nd Yr","Urban",0.779508832219242,1.63421406869279,1.28606718560629,-1.04024350003177
439,"Female","2nd Yr","Rural",-1.37559751604861,-0.330938711154569,-0.640636129859631,-0.0393562821578805
441,"Female","2nd Yr","Urban",-0.837953379211257,-0.186155925956499,-0.407957060479723,-0.197788021008762
442,"Female","2nd Yr","Urban",-1.41794668731946,-0.422514669002032,-0.595465985606433,0.55448897278732
445,"Male","2nd Yr","Urban",-1.34070557651209,-2.31653474367911,-2.25582562782556,-0.205954410927864
448,"Female","2nd Yr","Urban",2.72604982864745,2.93311511865447,2.75553142411184,-1.61429176784397
449,"Male","2nd Yr","Urban",-1.57218856312035,-1.44307019181437,-1.54659291479483,1.48198789079801
450,"Male","2nd Yr","Urban",0.486195628595228,0.534170832641894,0.33263345383928,-0.361393710242997
452,"Female","2nd Yr","Urban",-0.47765200599778,0.386236183971195,0.126981334973029,0.659904885759251
453,"Female","4th Yr","Rural",0.0673918377951154,2.01924836283395,1.61038387452972,-0.127544618514961
454,"Male","2nd Yr","Rural",-3.00788596572292,-2.45510582778578,-2.37680054596345,1.94414004252997
461,"Male","3rd Yr","Suburb/Semi-Urban",-1.33459693392368,-1.75091468780502,-1.61736918424131,0.301517724328238
462,"Male","4th Yr","Urban",-2.59539388500599,-3.03932665289669,-2.84251946264355,1.27240218035795
464,"Male","3rd Yr","Suburb/Semi-Urban",-0.503680818971412,-1.01713591810892,-0.845716182187972,0.206298971083617
465,"Female","3rd Yr","Urban",0.469998484620817,-0.450309175326073,-0.203172153274269,0.252389651745612
466,"Male","3rd Yr","Urban",-1.61774900667683,-1.15987518372551,-0.959733070964126,0.391612105959559
469,"Female","3rd Yr","Urban",1.35061234628825,1.97602283723001,2.00020571956804,-0.377179974751866
471,"Male","3rd Yr","Urban",-1.63260999920199,-1.70482799775421,-1.61006332376811,0.562747143740107
472,"Male","3rd Yr","Urban",0.444758473166951,0.49247729731884,0.66733153949642,-1.17125345577285
473,"Male","3rd Yr","Rural",-0.850372366906873,-0.184890129885952,-0.0870518096238336,-0.222657488085586
474,"Male","3rd Yr","Suburb/Semi-Urban",0.43812206432409,0.449116276264437,0.383985762399104,-0.371121340204438
477,"Female","3rd Yr","Urban",0.714028722908924,0.00890352350704248,0.0998282058179738,0.23991236898208
478,"Male","3rd Yr","Urban",-2.39602862573143,-2.48580983871487,-2.46545082146432,0.67393889563753
479,"Male","3rd Yr","Rural",-1.0607838714652,-0.895604472083507,-0.671238568437991,1.465560218354
480,"Male","3rd Yr","Rural",-0.514317937006309,0.0612664534634604,0.429067733872186,0.676517649430871
483,"Male","2nd Yr","Urban",-0.752803957694553,-0.515001197568465,-0.292252153239231,0.106875420997923
484,"Male","2nd Yr","Rural",0.324419972572599,0.500999851561188,0.632314468927716,-0.066027173033278
485,"Male","2nd Yr","Urban",-0.596406538185651,-1.01953809837285,-0.525259056165688,0.732179606993806
487,"Male","2nd Yr","Urban",-1.69849030209598,-2.10853603675128,-1.89715205901732,0.236945006273246
489,"Male","2nd Yr","Suburb/Semi-Urban",-1.26930344529033,-1.79417670028085,-1.6760901014508,0.73110539971864
490,"Male","2nd Yr","Rural",-1.33124460904455,-1.30286603151688,-0.906567509840204,0.389917266269247
491,"Male","2nd Yr","Rural",1.52240206174871,0.853258373864535,1.50697997024347,0.35850572492108
493,"Female","2nd Yr","Urban",-0.894101201205843,-1.05589538572974,-0.824557659154753,2.32331460494613
496,"Female","2nd Yr","Suburb/Semi-Urban",1.02079775866673,0.708089412301896,0.674906919055619,-0.546928850550556
498,"Female","2nd Yr","Rural",-0.410442640399015,-0.68929623470363,-0.565311807344193,-0.0779573290062964
500,"Female","2nd Yr","Urban",-0.00722903014322235,-0.338706048329525,0.0872264588658509,0.0212178715387141
502,"Male","2nd Yr","Rural",-1.01326912729789,-0.614433947632122,-0.632507267790465,0.211887302841226
503,"Male","2nd Yr","Urban",0.730761178197014,0.38448934517188,0.64660802871499,-0.910002491355514
504,"Male","2nd Yr","Urban",-1.77621234012678,-2.09443888259737,-1.7144543489835,1.10756160742373
505,"Male","2nd Yr","Urban",-1.57836683449203,-2.15793696108095,-1.68655262803471,0.713568911311282
506,"Male","2nd Yr","Rural",-1.95419275601979,-2.46051656396586,-1.91418483418837,0.124658661825675
507,"Male","2nd Yr","Rural",1.02040776882763,-0.0495695249031405,0.33042333644166,0.15545463140823
509,"Male","2nd Yr","Suburb/Semi-Urban",-1.68882582403064,-1.73772179447127,-1.65343100881965,0.00952800022021995
510,"Female","2nd Yr","Urban",0.249527975622883,0.364109416084126,0.431427714233318,-0.728822320530402
511,"Female","2nd Yr","Suburb/Semi-Urban",1.3126301606264,-0.00945845893147614,0.350628986680413,-0.690352300164824
512,"Female","2nd Yr","Urban",1.40825022698641,1.35936498346638,1.93559526926533,-1.23588134876206
513,"Female","2nd Yr","Urban",1.66689727396864,0.941341469646125,1.38640328161156,-1.59878956385282
514,"Female","2nd Yr","Suburb/Semi-Urban",0.0829399405987269,0.708711055550836,0.663428382485533,0.245547698365945
515,"Female","2nd Yr","Urban",-0.895876441763278,-0.974400269368608,-0.624910908080849,0.5254710064471
516,"Female","2nd Yr","Urban",0.0400466048667188,0.690575643297391,0.552657774745624,-1.00928138278914
517,"Female","2nd Yr","Urban",0.960936230033338,0.563366184384288,1.17713283433464,-0.554312945381863
518,"Male","2nd Yr","Rural",-1.36441267709399,-1.11261158405522,-0.875362545096496,-0.422593299452633
520,"Male","2nd Yr","Suburb/Semi-Urban",1.28141230270237,0.447459357402264,0.951888114899356,-0.139829726458718
521,"Male","2nd Yr","Suburb/Semi-Urban",-1.17064344833942,-1.33772390911998,-1.24606678969967,0.00151701965600657
523,"Male","2nd Yr","Urban",0.177228465419107,-1.31161604853954,-0.658135204665074,0.0513432977463355
531,"Male","1st Yr","Urban",-2.43793352717825,-1.69968206413897,-1.60020400334253,0.963365202015046
532,"Male","4th Yr","Suburb/Semi-Urban",-1.93107433312893,-2.17253954515373,-1.7904113198807,0.743007972268352
533,"Male","4th Yr","Rural",-1.99620406630706,-2.26092114318834,-2.03427691828041,0.559182602267268
534,"Male","4th Yr","Rural",-1.76222274305783,-2.17569030037649,-1.83093412689503,0.642688370989678
537,"Male","2nd Yr","Urban",-1.09552796433327,-1.37258971506381,-0.886251808158315,-0.22242527054212
538,"Male","2nd Yr","Urban",-2.5046750208358,-2.70476321272307,-2.36381024596695,1.13570645033794
539,"Male","2nd Yr","Urban",-0.675700173336899,-1.67910723633439,-0.962565591748426,-0.383782852261443
540,"Male","1st Yr","Urban",-3.23971572020414,-3.376446808731,-3.50938531422007,1.12297644881383
547,"Male","4th Yr","Suburb/Semi-Urban",-2.89164240898778,-2.9472504562617,-2.95694159383302,0.40994673397788
550,"Male","4th Yr","Urban",-1.98095479886723,-2.82837007488833,-2.47190025899733,-0.120216881224074
